Formula
cpd00067 + cpd00005 + cpd15570  -> cpd00006 + cpd15294 
cpd00067 + cpd00005 + cpd11477  -> cpd00006 + cpd15277 
cpd00067 + cpd00005 + cpd15571  -> cpd00006 + cpd15239 
cpd00067 + cpd00005 + cpd11572  -> cpd00006 + cpd11573 
cpd00067 + cpd00005 + cpd15568  -> cpd00006 + cpd11825 
cpd00067 + cpd00005 + cpd11465  -> cpd00006 + cpd11464 
cpd00067 + cpd00005 + cpd11473  -> cpd00006 + cpd11472 
cpd00067 + cpd00005 + cpd11552  -> cpd00006 + cpd11470 
cpd00003 + cpd00458  -> cpd00067 + cpd00004 + cpd01733 
cpd01608 + 2 cpd00042  <=> cpd00067 + cpd00081 + cpd00084 + cpd00111 
cpd00011 + cpd00001  <=> cpd00067 + cpd00242 
cpd00067 + cpd00242  <=> cpd00242 
cpd00003 + cpd02691  <=> cpd00067 + cpd00004 + cpd02124 
cpd00017 + cpd11461  <=> cpd00067 + cpd00019 + cpd12223 
cpd00001 + cpd00337  -> cpd00067 + cpd01720 
cpd01033  <=> cpd01033 
cpd01033 <=> cpd01033 
cpd01033 <=> 
cpd01033 + cpd00002 + cpd00010 -> cpd00452 + cpd00018 + ppi[c]
cpd00005 + cpd00007 + cpd00067 + cpd00452 -> cpd00001 + cpd00006 + edhacoa[c]
cpd21214 -> o2yacoa[c]
cpd21214 + cpd00001 -> o5dhsa[c]
cpd16740 + cpd00006 + cpd00001 -> cpd00005 + cpd21184 + 2 h[c]
cpd02068 + cpd00001 -> 3hadpcoa[c]
cpd09844 + cpd00003 -> cpd01507 + cpd00004 + h[c]
cpd00089 + cpd00357 + cpd00067 -> cpd00626 + ppi[c]
cpd00626 -> cpd00521 + h2o[c]
cpd00521 -> tdp4dr[c]
cpd00521 + cpd00005 + cpd00067 -> cpd02036 + nadp[c]
cpd11478 + cpd00001 -> HAA[c] + cpd11493 + h[c]
cpd02036 + HAA[c] -> cpd27526 + cpd00297 + h[c]
cpd27526  <=> cpd27526 
cpd27526 <=> cpd27526 
cpd27526 <=> 
cpd00153 + cpd00005 + cpd00007 + cpd00067 -> cpd00136 + cpd00006 + h2o[c]
cpd00216 -> ichor[c] 
ichor[c] + cpd00001 -> cpd00020 + 23ddhb[c]
cpd00003 + cpd02566 -> cpd00168 + cpd00004 + h[c]
cpd00053 + cpd00216  -> cpd00023 + 4adcho[c]
cpd00003 + cpd00005 <=> cpd00006 + nadh[c]
cpd00209  <=> 
cpd00209  <=> cpd00209 
cpd00209  <=> cpd00209 
2 cpd00067 + cpd00209 + cpd15561 -> 2 cpd00067 + cpd00001 + cpd00075 + q8[c]
5 cpd00067 + cpd00075 + 3 cpd00005 -> cpd00013 + 3 cpd00006 + h2o[c]
cpd00155 + cpd00009 -> cpd00382 + cpd00089 
cpd01916 -> glycogen[c]
cpd00387 -> cpd00008 + cpd01916 + h[c]
cpd11949 <=> 
cpd11949 + cpd00002 + cpd00001 -> cpd11949 + cpd00008 + cpd00009 + h[c]
cpd11949  ->  algn[c]
cpd11949 -> cpd02663 + h[c]
cpd02663 + cpd00005 + cpd00067 -> cpd02441 + nadp[c]
cpd02441 + cpd00002 -> cpd00008 + cpd00067 + 2ddg6p[c]
cpd00235 <=> f6p[c]
cpd00485 <=> man6p[c]
cpd00485 + cpd00038 + cpd00067 -> cpd00083 + ppi[c]
cpd00083 -> cpd00900 + h2o[c]
cpd00083 + 2 cpd00003 + cpd00001 ->  cpd00719 + 2 cpd00004 + 3 h[c]
cpd00719 <=> cpd01735 +  cpd00031 + 3 h[c]
cpd01735 <=> algn[c]
cpd00672  <=> 
cpd00672  <=> fruct_D[p]
cpd00672 <=> fruct_D[c]
cpd00672 + cpd00004 + cpd00067 -> cpd00222 + nad[c]
cpd00222 -> cpd02441 + h2o[c]
cpd16876 + cpd00001 -> cpd00136 + cpd00010 + h[c]
cpd00430 + cpd00003 +  cpd00001 -> 4hpha[c]  + cpd00004  + 2 cpd00067 
tyr[c] + cpd00007 + cpd00001 -> cpd00430 + cpd00013 + h2o2[c]
4hpha[c] + cpd00982 + cpd00007 -> 34dhpa[c] + cpd00015 + cpd00067 + h2o[c]
cpd00164 <=> allgal[c]
cpd00348 + cpd00001 -> cpd00164 + pi[c]
cpd00043 -> gal1p[c]
cpd00144 -> udpgal[c]
cpd00026 + 2 cpd00003 + cpd00001 -> cpd00144 + 2 cpd00004 + 3 h[c]
cpd00164 <=> adgal[c]
cpd00164 + cpd00005 + cpd00067 -> algalt[c]+ nad[c]
algalt[c]+ cpd00067 -> ga14l[c]+ cpd00001 
cpd00820 + cpd00007  ->  cpd00059 + cpd00025 + h[c]
cpd02738  <=> 
cpd12223  <=> 
cpd11461  <=> 
cpd16752  <=> 
cpd00097  <=> 
cpd00986  <=> 
cpd02555  <=> 
cpd04122  -> 
cpd16744  -> 
cpd16745  -> 
cpd16746  -> 
cpd16747  -> 
cpd16748  -> 
cpd16749  -> 
cpd16750  -> 
cpd03091  -> 
cpd00055  -> 
cpd16751  -> 
cpd00371  -> 
cpd15621  -> 
cpd16744 + cpd16745 + cpd16749 + cpd16750  <=> cpd16751 
cpd00211  <=> 
cpd00480  <=> cpd00480 
cpd00881  <=> cpd00881 
cpd00881  <=> cpd00881 
cpd00630  <=> cpd00269 
cpd00136  <=> cpd00136 
cpd00281  <=> cpd00281 
cpd00029  <=> cpd00029 
cpd00024  <=> cpd00024 
cpd00041  <=> cpd00041 
cpd00077  <=> cpd00077 
cpd00077  <=> cpd00077 
cpd00098  <=> cpd00098 
cpd00011  <=> cpd00011 
cpd00149  <=> cpd00149 
cpd00458  <=> cpd00458 
cpd00458  <=> cpd00458 
cpd00084  <=> cpd00084 
cpd01107  <=> cpd01107 
cpd01741  <=> cpd01741 
cpd00221  <=> cpd00221 
cpd00021  <=> cpd00021 
cpd01059  <=> cpd01059 
cpd01059  <=> cpd01059 
cpd00106  <=> cpd00106 
cpd01020  <=> cpd01020 
cpd00067 + cpd01020  <=> cpd00067 + cpd01020 
cpd00222  <=> cpd00222 
cpd00448  <=> cpd00448 
cpd00540  <=> cpd00540 
cpd00139  <=> cpd00139 
cpd00001  <=> cpd00001 
cpd00001  <=> cpd00001 
cpd00214  <=> cpd00214 
cpd01113  <=> cpd01113 
cpd00067  <=> cpd00067 
cpd00322  <=> cpd00322 
cpd00107  <=> cpd00107 
cpd00159  <=> cpd00159 
cpd00130  <=> cpd00130 
cpd00060  <=> cpd00060 
cpd00067 + cpd00218  <=> cpd00067 + cpd00218 
cpd00218  <=> cpd00218 
cpd00971  <=> cpd00971 
cpd00013  <=> cpd00013 
cpd00075  <=> cpd00075 
cpd00007  <=> cpd00007 
cpd03846  <=> cpd03846 
cpd00064  <=> cpd00064 
cpd00066  <=> cpd00066 
cpd00067 + cpd00009  <=> cpd00067 + cpd00009 
cpd00009  <=> cpd00009 
cpd00971 + cpd00141  -> cpd00141 + cpd00971 
cpd00141  <=> cpd00141 
cpd00118  <=> cpd00118 
cpd00067 + cpd00248  <=> cpd00067 + cpd00248 
cpd00105  <=> cpd00105 
cpd00054  <=> cpd00054 
cpd00048  <=> cpd00048 
cpd00264  <=> cpd00264 
cpd00036  <=> cpd00036 
cpd00604  <=> cpd00604 
cpd00604  <=> cpd00604 
cpd00161  <=> cpd00161 
cpd01034  <=> cpd01034 
cpd01034  <=> cpd01034 
cpd00268  <=> cpd00268 
cpd03847  <=> cpd03847 
cpd00156  <=> cpd00156 
cpd00011  <=> cpd00011 
cpd00007  <=> cpd00007 
cpd03982  <=> cpd03982 
cpd03982  <=> cpd03982 
cpd01007  <=> cpd01007 
cpd01007  <=> cpd01007 
cpd04136  <=> cpd04136 
cpd04136  <=> cpd04136 
cpd03985  <=> cpd03985 
cpd03985  <=> cpd03985 
cpd00561  <=> cpd00561 
cpd04073  <=> cpd04073 
cpd11640  <=> cpd11640 
cpd11640  <=> cpd11640 
cpd00480  <=> 
cpd00881  <=> 
cpd00630  <=> 
cpd00281  <=> 
cpd00136  <=> 
cpd00604  <=> 
cpd00029  <=> 
cpd00024  <=> 
cpd00041  <=> 
cpd00077  <=> 
cpd00098  <=> 
cpd00011  <=> 
cpd00149  <=> 
cpd00458  <=> 
cpd00084  <=> 
cpd01107  <=> 
cpd01741  <=> 
cpd01059  <=> 
cpd00106  <=> 
cpd01020  <=> 
cpd00222  <=> 
cpd00448  <=> 
cpd00540  <=> 
cpd00139  <=> 
cpd00001  <=> 
cpd00067  <=> 
cpd00214  <=> 
cpd01113  <=> 
cpd00322  <=> 
cpd00221  <=> 
cpd00159  <=> 
cpd00107  <=> 
cpd00130  <=> 
cpd00060  <=> 
cpd00218  <=> 
cpd00013  <=> 
cpd00075  <=> 
cpd00007  <=> 
cpd03846  <=> 
cpd00064  <=> 
cpd00066  <=> 
cpd00009  <=> 
cpd00141  <=> 
cpd00118  <=> 
cpd00105  <=> 
cpd00054  <=> 
cpd00264  <=> 
cpd00036  <=> 
cpd00161  <=> 
cpd01034  <=> 
cpd00268  <=> 
cpd03847  <=> 
cpd00156  <=> 
cpd00561  <=> 
cpd04073  <=> 
cpd04136  <=> 
cpd03982  <=> 
cpd03985  <=> 
cpd01007  <=> 
cpd11640  <=> 
cpd00653 -> cpd00894 + h2o[c]
cpd00894 + cpd00002 -> cpd00945 + cpd00008 + h[c]
cpd00945 -> cpd00102 + pyr[c]
cpd00001 + cpd02143 -> cpd00067 + galt[c]
cpd00002 + cpd00016  -> cpd00067 + cpd00215 + adp[c]
cpd00216 -> cpd00020 + sa[c]
cpd0907 + cpd00001 -> cpd00067 + sa[c] + meOH[c]
